file_path,file_name,line_number,module_hint,variable_name,variable_style,likely_role,section_hint,context
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2066,assets,accept_reference_wrapper,snake_case,output_contract_field,output_contract,### `assets_output` - Classification: `accept_reference_wrapper` - Recommended action: `document_as_reference_wrapper_not_business_metric` - Confidence: `medium`
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1711,assets,active_assets,snake_case,output_contract_field,output_contract,## Output Contract Fields To Add ### `active_assets` - Classification: `accept_contract_field`
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1722,assets,active_assets,snake_case,output_contract_field,output_contract,"Brief insertion instruction: - Add `active_assets` to the `assets` output contract. - Define owner, meaning, source, downstream consumers where known, current/live status, and review notes."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2093,assets,active_assets,snake_case,output_contract_field,output_contract,## output_contract - active_assets - asset_finance_benchmark_total - asset_interest_annual
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1714,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,output_contract,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1728,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,output_contract,"- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `medium` - Reason: Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1742,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,output_contract,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1756,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,output_contract,"- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `medium` - Reason: Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1770,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,output_contract,"- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `medium` - Reason: Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1784,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1798,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1812,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1826,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1840,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1854,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,"- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `medium` - Reason: Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1868,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1882,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1896,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1910,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1924,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1938,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1952,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1966,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1980,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1994,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2008,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2022,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2036,assets,add_to_v5_module_brief_output_contract,snake_case,output_contract_field,status_readiness_trust,- Classification: `accept_contract_field` - Recommended action: `add_to_v5_module_brief_output_contract` - Confidence: `high` - Reason: Field is a named business/status/readiness/financial/hour/recovery output used by code.
05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,800,assets,adjusted_general_overheads_benchmark,snake_case,output_contract_field,output_contract,"asset_finance_interest_excluded, asset_finance_interest_excluded_amount, adjusted_general_overheads_benchmark, general_overheads_pool_amount, general_overheads_pool_source_module,"
05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,820,assets,adjusted_general_overheads_benchmark,snake_case,output_contract_field,output_contract,- total_general_overheads - gross_general_overheads_benchmark - adjusted_general_overheads_benchmark - asset_finance_interest_excluded_amount - general_overheads_status
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1660,assets,allocation_reconciliation_checks,snake_case,output_contract_field,output_contract,- productive_asset_pool status - general_overheads_pool status - allocation_reconciliation_checks - unassigned pool values - revenue_reality_context
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1725,assets,asset_finance_benchmark_total,snake_case,output_contract_field,output_contract,"- Define owner, meaning, source, downstream consumers where known, current/live status, and review notes. ### `asset_finance_benchmark_total` - Classification: `accept_contract_field`"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1736,assets,asset_finance_benchmark_total,snake_case,output_contract_field,output_contract,"Brief insertion instruction: - Add `asset_finance_benchmark_total` to the `assets` output contract. - Define owner, meaning, source, downstream consumers where known, current/live status, and review notes."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2094,assets,asset_finance_benchmark_total,snake_case,output_contract_field,output_contract,- active_assets - asset_finance_benchmark_total - asset_interest_annual - asset_overhead_pool_assignment_summary
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1279,assets,asset_finance_interest_annual,snake_case,output_contract_field,output_contract,- total_asset_cost_annual - asset_finance_interest_annual where needed - total_productive_asset_cost_annual - total_asset_running_cost_transferred
05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,798,assets,asset_finance_interest_excluded,snake_case,output_contract_field,output_contract,"general_overheads_source_total, general_overhead_categories, asset_finance_interest_excluded, asset_finance_interest_excluded_amount, adjusted_general_overheads_benchmark,"
05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,799,assets,asset_finance_interest_excluded_amount,snake_case,output_contract_field,output_contract,"general_overhead_categories, asset_finance_interest_excluded, asset_finance_interest_excluded_amount, adjusted_general_overheads_benchmark, general_overheads_pool_amount,"
05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,821,assets,asset_finance_interest_excluded_amount,snake_case,output_contract_field,output_contract,- gross_general_overheads_benchmark - adjusted_general_overheads_benchmark - asset_finance_interest_excluded_amount - general_overheads_status - general_overheads_model_trust_state
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1612,assets,asset_group_assignments,snake_case,output_contract_field,output_contract,"productive_asset_pool, default_productive_asset_pool, asset_group_assignments, general_overheads_pool,"
29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,623,assets,asset_import_handoff,snake_case,output_contract_field,output_contract,The integration layer may hand asset-related candidate rows to Assets. asset_import_handoff[] {
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1739,assets,asset_interest_annual,snake_case,output_contract_field,output_contract,"- Define owner, meaning, source, downstream consumers where known, current/live status, and review notes. ### `asset_interest_annual` - Classification: `accept_contract_field`"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1750,assets,asset_interest_annual,snake_case,output_contract_field,output_contract,"Brief insertion instruction: - Add `asset_interest_annual` to the `assets` output contract. - Define owner, meaning, source, downstream consumers where known, current/live status, and review notes."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2095,assets,asset_interest_annual,snake_case,output_contract_field,output_contract,- active_assets - asset_finance_benchmark_total - asset_interest_annual - asset_overhead_pool_assignment_summary - asset_related_unassigned_cost
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2136,assets,asset_operator,snake_case,output_contract_field,output_contract,## output_contract - asset_operator - asset_review_required
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2049,assets,asset_output_contract,snake_case,output_contract_field,output_contract,## Reference Wrapper Fields To Document Separately ### `asset_output_contract` - Classification: `accept_reference_wrapper`
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2060,assets,asset_output_contract,snake_case,output_contract_field,output_contract,Brief insertion instruction: - Document `asset_output_contract` as a wrapper/reference field for `assets`. - Do not describe it as a business metric. - Identify what object it wraps and which modules consume it.
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2120,assets,asset_output_contract,snake_case,output_contract_field,output_contract,## output_contract_reference_wrappers - asset_output_contract - assets_output
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1753,assets,asset_overhead_pool_assignment_summary,snake_case,output_contract_field,output_contract,"- Define owner, meaning, source, downstream consumers where known, current/live status, and review notes. ### `asset_overhead_pool_assignment_summary` - Classification: `accept_contract_field`"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1764,assets,asset_overhead_pool_assignment_summary,snake_case,output_contract_field,output_contract,"Brief insertion instruction: - Add `asset_overhead_pool_assignment_summary` to the `assets` output contract. - Define owner, meaning, source, downstream consumers where known, current/live status, and review notes."
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2096,assets,asset_overhead_pool_assignment_summary,snake_case,output_contract_field,output_contract,- asset_finance_benchmark_total - asset_interest_annual - asset_overhead_pool_assignment_summary - asset_related_unassigned_cost - asset_status
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1263,assets,asset_pool_guardrail_status,snake_case,output_contract_field,output_contract,"total_remaining_asset_cost_pool, total_over_allocated_asset_cost_pool, asset_pool_guardrail_status, assets_ready,"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1338,assets,asset_pool_guardrail_status,snake_case,output_contract_field,output_contract,- required_asset_recovery_rate - asset_recovery_rate_status - asset_pool_guardrail_status - assets_status - assets_model_trust_state
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1360,assets,asset_pool_guardrail_status,snake_case,output_contract_field,output_contract,- total_productive_asset_burden - productive_asset_count - asset_pool_guardrail_status - assets_model_trust_state
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1375,assets,asset_pool_guardrail_status,snake_case,output_contract_field,output_contract,Cost Allocation must not assign more than 100% of an asset. Cost Allocation must respect asset_pool_guardrail_status. If asset_pool_guardrail_status = blocked:
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1256,assets,asset_pool_guardrails,snake_case,output_contract_field,output_contract,"remaining_overhead_after_asset_transfers, asset_pool_guardrails, total_available_asset_cost_pool, total_assigned_asset_cost_pool,"
