module_name,variable_name,likely_role,variable_style,occurrence_count,source_areas,source_files,first_seen_file,first_seen_line,extraction_types,notes
assets,active_assets,output_contract_field,snake_case,11,hooks | lib,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useAssets.js | hooks\useCostAllocation.js | hooks\useCostSummary.js | lib\reconciliation\reconciliationRules.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,32,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_detail,output_contract_field,snake_case,1,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,48,object_key,downstream_contract_candidate
assets,asset_finance_benchmark_total,output_contract_field,snake_case,1,lib,lib\reconciliation\reconciliationRules.js,lib\reconciliation\reconciliationRules.js,219,declaration,downstream_contract_candidate
assets,asset_interest_annual,output_contract_field,snake_case,3,hooks | lib,hooks\useAssets.js | lib\reconciliation\reconciliationRules.js,hooks\useAssets.js,378,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_operator,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,48,snake_case_reference,downstream_contract_candidate
assets,asset_output_contract,output_contract_field,snake_case,68,hooks | lib,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useCostAllocation.js | hooks\useCostSummary.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,29,declaration | object_key | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
assets,asset_outputs,output_contract_field,snake_case,1,hooks,hooks\useRecoverySummary.js,hooks\useRecoverySummary.js,30,declaration,downstream_contract_candidate
assets,asset_overhead_pool_assignment_summary,output_contract_field,snake_case,4,hooks,hooks\useAssets.js | hooks\useCostSummary.js,hooks\useAssets.js,599,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_overhead_pools,output_contract_field,snake_case,6,components | hooks,components\general-overheads\GeneralOverheadSummaryCard.jsx | hooks\useAssets.js | hooks\useGeneralOverheads.js,components\general-overheads\GeneralOverheadSummaryCard.jsx,179,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_recovery_overlay,output_contract_field,snake_case,1,hooks,hooks\useCostAllocation.js,hooks\useCostAllocation.js,87,declaration,downstream_contract_candidate
assets,asset_related_unassigned_cost,output_contract_field,snake_case,6,hooks,hooks\useAssets.js | hooks\useCostSummary.js | hooks\useGeneralOverheads.js,hooks\useAssets.js,639,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_review_required,output_contract_field,snake_case,4,hooks,hooks\useAssets.js | hooks\useCostSummary.js | hooks\useGeneralOverheads.js,hooks\useAssets.js,639,object_key | warning_id,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,asset_status,output_contract_field,snake_case,9,components | lib,components\assets\AssetForm.jsx | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,components\assets\AssetForm.jsx,46,declaration | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,assets,output_contract_field,plain,11,app | components | hooks,app\cost-summary\page.jsx | components\business-summary\BusinessSummaryCard.jsx | components\business-summary\BusinessSummaryHierarchyBuilder.js | components\business-summary\BusinessSummaryMacroPositionCard.jsx | hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js | hooks\useQuoteEngine.js | hooks\useRecoverySummary.js,app\cost-summary\page.jsx,16,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,assets_benchmark_total,output_contract_field,snake_case,7,hooks | lib,hooks\useAssets.js | lib\reconciliation\reconciliationRules.js | lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,hooks\useAssets.js,209,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,assets_output,output_contract_field,snake_case,1,components,components\model-readiness\ModelReadinessAuditPanel.jsx,components\model-readiness\ModelReadinessAuditPanel.jsx,40,declaration,downstream_contract_candidate
assets,assets_ready,output_contract_field,snake_case,20,app | hooks | lib,app\dev\model-readiness\page.jsx | app\model-readiness\page.jsx | hooks\useAssets.js | lib\calculations\assetCalculations.js | lib\reconciliation\reconciliationRules.js | lib\selectors\assetSelectors.js,app\dev\model-readiness\page.jsx,80,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,assigned_asset_overhead_cost,output_contract_field,snake_case,4,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,26,declaration | snake_case_reference,downstream_contract_candidate
assets,assigned_asset_overhead_cost_annual,output_contract_field,snake_case,5,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,45,object_key,multiple_roles_detected | downstream_contract_candidate
assets,base_asset_cost_annual,output_contract_field,snake_case,4,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useCostSummary.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,94,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,build_asset_recovery_overlay,output_contract_field,snake_case,2,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,28,snake_case_reference,downstream_contract_candidate
assets,default_recovery_hours,output_contract_field,snake_case,1,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,33,declaration,downstream_contract_candidate
assets,excluded_asset_finance_interest_total,output_contract_field,snake_case,1,lib,lib\reconciliation\reconciliationRules.js,lib\reconciliation\reconciliationRules.js,221,snake_case_reference,downstream_contract_candidate
assets,general_overheads,output_contract_field,snake_case,3,hooks,hooks\useAssets.js,hooks\useAssets.js,203,declaration | snake_case_reference,downstream_contract_candidate
assets,has_productive_asset_recovery_base,output_contract_field,snake_case,24,hooks | lib,hooks\cost-allocation\useCostAllocationOutputContract.js | hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js | lib\calculations\cost-allocation\costAllocationInputBuilder.js | lib\calculations\recoverySummaryCalculations.js | lib\selectors\recoverySummarySelectors.js,hooks\cost-allocation\useCostAllocationOutputContract.js,40,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,live_assets,output_contract_field,snake_case,1,hooks,hooks\useAssets.js,hooks\useAssets.js,419,declaration,downstream_contract_candidate
assets,no_active_assets_confirmed,output_contract_field,snake_case,9,hooks | lib,hooks\useAssets.js | lib\reconciliation\reconciliationRules.js | lib\selectors\assetSelectors.js | lib\storage\assetStorage.js,hooks\useAssets.js,611,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,output_contract,output_contract_field,snake_case,5,hooks,hooks\useAssets.js,hooks\useAssets.js,202,output_contract_reference,downstream_contract_candidate
assets,productive_asset_cost,output_contract_field,snake_case,11,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useBusinessSummary.js | hooks\useCostAllocation.js | hooks\useCostSummary.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,174,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,productive_asset_count,output_contract_field,snake_case,8,hooks,hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js,hooks\useAssets.js,614,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,productive_asset_recovery_cost_annual,output_contract_field,snake_case,4,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,141,object_key | snake_case_reference,downstream_contract_candidate
assets,recovery_hours_used,output_contract_field,snake_case,5,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,30,snake_case_reference,downstream_contract_candidate
assets,safe_array,output_contract_field,snake_case,1,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,32,snake_case_reference,downstream_contract_candidate
assets,safe_number,output_contract_field,snake_case,1,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,33,snake_case_reference,downstream_contract_candidate
assets,saved_assets,output_contract_field,snake_case,2,hooks | lib,hooks\useAssets.js | lib\selectors\assetSelectors.js,hooks\useAssets.js,419,snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,support_asset_cost,output_contract_field,snake_case,9,hooks,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useBusinessSummary.js | hooks\useCostAllocation.js | hooks\useCostSummary.js,hooks\cost-allocation\useCostAllocationAssetOverlay.js,175,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,support_asset_count,output_contract_field,snake_case,8,hooks,hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js,hooks\useAssets.js,615,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,total_allocated_asset_overhead_cost_annual,output_contract_field,snake_case,1,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,27,snake_case_reference,downstream_contract_candidate
assets,total_asset_cost_annual,output_contract_field,snake_case,21,hooks | lib,hooks\useAssets.js | hooks\useBusinessSummary.js | hooks\useCostSummary.js | lib\audit\buildLiveAuditSnapshotExport.js | lib\calculations\quoteEngineCalculations.js | lib\reconciliation\reconciliationRules.js,hooks\useAssets.js,369,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,total_asset_interest_annual,output_contract_field,snake_case,4,hooks | lib,hooks\useCostSummary.js | lib\reconciliation\reconciliationRules.js,hooks\useCostSummary.js,46,declaration | object_key | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
assets,total_asset_recovery_cost_annual,output_contract_field,snake_case,6,hooks,hooks\useAssets.js | hooks\useCostSummary.js,hooks\useAssets.js,641,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
assets,total_general_overheads_before_asset_assignment,output_contract_field,snake_case,3,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,29,declaration | object_key,multiple_roles_detected | downstream_contract_candidate
assets,total_unassigned_asset_related_overhead_cost_annual,output_contract_field,snake_case,4,hooks,hooks\useAssets.js | hooks\useCostSummary.js | hooks\useGeneralOverheads.js,hooks\useAssets.js,636,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-modelling,active_scenario,output_contract_field,snake_case,9,hooks | lib,hooks\useBusinessModelling.js | lib\selectors\businessModellingSelectors.js,hooks\useBusinessModelling.js,237,snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-modelling,baseline,output_contract_field,plain,1,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,393,declaration,downstream_contract_candidate
business-modelling,baseline_snapshot,output_contract_field,snake_case,8,hooks | lib,hooks\useBusinessModelling.js | lib\calculations\businessModellingCalculations.js | lib\storage\businessModellingStorage.js,hooks\useBusinessModelling.js,60,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-modelling,blocked,output_contract_field,plain,5,hooks | lib,hooks\useBusinessModelling.js | lib\calculations\businessModellingCalculations.js | lib\selectors\businessModellingSelectors.js,hooks\useBusinessModelling.js,246,status_value,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-modelling,business_modelling_state,output_contract_field,snake_case,1,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,128,snake_case_reference,downstream_contract_candidate
business-modelling,current_margin_per_productive_hour,output_contract_field,snake_case,4,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,117,object_key | snake_case_reference,downstream_contract_candidate
business-modelling,has_baseline,output_contract_field,snake_case,2,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,231,declaration | snake_case_reference,multiple_roles_detected | downstream_contract_candidate
business-modelling,modelling_ready,output_contract_field,snake_case,8,app | hooks | lib,app\business-modelling\page.jsx | hooks\useBusinessModelling.js | lib\selectors\businessModellingSelectors.js,app\business-modelling\page.jsx,61,declaration | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-modelling,output_contract,output_contract_field,snake_case,19,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,31,output_contract_reference,downstream_contract_candidate
business-modelling,recovery_gap_per_hour,output_contract_field,snake_case,14,app | components | hooks | lib,app\business-modelling\page.jsx | components\business-modelling\BusinessModellingBaselineCard.jsx | hooks\useBusinessModelling.js | lib\calculations\businessModellingCalculations.js | lib\selectors\businessModellingSelectors.js,app\business-modelling\page.jsx,76,object_key | warning_id,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-modelling,summaryBlocked,output_contract_field,camelCase,1,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,245,declaration,downstream_contract_candidate
business-modelling,summaryWarnings,output_contract_field,camelCase,1,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,243,declaration,downstream_contract_candidate
business-modelling,summary_status,output_contract_field,snake_case,2,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,229,declaration | snake_case_reference,multiple_roles_detected | downstream_contract_candidate
business-modelling,total_available_hours_before_productivity,output_contract_field,snake_case,4,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,113,object_key | snake_case_reference,downstream_contract_candidate
business-modelling,total_revenue,output_contract_field,snake_case,2,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,102,object_key,downstream_contract_candidate
business-modelling,weighted_productivity_percent,output_contract_field,snake_case,4,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,111,object_key | snake_case_reference,downstream_contract_candidate
business-setup,business_name,output_contract_field,snake_case,4,hooks | lib,hooks\useBusinessSetup.js | lib\selectors\businessSetupSelectors.js | lib\storage\businessSetupStorage.js,hooks\useBusinessSetup.js,80,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-setup,business_setup_output_contract,output_contract_field,snake_case,8,hooks,hooks\useRevenueCogs.js | hooks\useRevenueReality.js,hooks\useRevenueCogs.js,72,declaration | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
business-setup,business_setup_state,output_contract_field,snake_case,1,hooks,hooks\useBusinessSetup.js,hooks\useBusinessSetup.js,91,snake_case_reference,downstream_contract_candidate
business-setup,output_contract,output_contract_field,snake_case,1,hooks,hooks\useBusinessSetup.js,hooks\useBusinessSetup.js,90,output_contract_reference,downstream_contract_candidate
business-summary,business_recovery_hours,output_contract_field,snake_case,4,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,56,object_key | snake_case_reference,downstream_contract_candidate
business-summary,business_summary,output_contract_field,snake_case,24,hooks | lib,hooks\useBusinessModelling.js | hooks\useQuoteEngine.js | hooks\useRecoverySummary.js | hooks\useRevenueReality.js | lib\recovery\recoveryRiskWarningSystem.js,hooks\useBusinessModelling.js,80,snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,business_summary_output_contract,output_contract_field,snake_case,35,hooks | lib,hooks\useBusinessModelling.js | hooks\useQuoteEngine.js | hooks\useRevenueReality.js | lib\calculations\quoteEngineCalculations.js,hooks\useBusinessModelling.js,79,declaration | object_key | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
business-summary,business_summary_outputs,output_contract_field,snake_case,1,hooks,hooks\useRecoverySummary.js,hooks\useRecoverySummary.js,26,declaration,downstream_contract_candidate
business-summary,business_summary_ready,output_contract_field,snake_case,5,hooks | lib,hooks\useBusinessSummary.js | lib\calculations\recoverySummaryCalculations.js | lib\selectors\businessSummarySelectors.js,hooks\useBusinessSummary.js,144,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,business_summary_status,output_contract_field,snake_case,15,hooks | lib,hooks\useBusinessModelling.js | hooks\useBusinessSummary.js | lib\calculations\businessModellingCalculations.js | lib\selectors\businessSummarySelectors.js,hooks\useBusinessModelling.js,121,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,business_summary_usable,output_contract_field,snake_case,2,hooks,hooks\useBusinessModelling.js,hooks\useBusinessModelling.js,84,declaration | snake_case_reference,downstream_contract_candidate
business-summary,business_summary_warnings,output_contract_field,snake_case,20,app | components | hooks | lib,app\business-summary\page.jsx | components\business-summary\BusinessSummaryStatusStrip.jsx | hooks\useBusinessModelling.js | hooks\useBusinessSummary.js | hooks\useQuoteEngine.js | lib\calculations\businessModellingCalculations.js | lib\selectors\businessSummarySelectors.js | lib\selectors\quoteEngineSelectors.js,app\business-summary\page.jsx,65,object_key | warning_id,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,business_type,output_contract_field,snake_case,2,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,68,object_key | snake_case_reference,downstream_contract_candidate
business-summary,calculations,output_contract_field,plain,1,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,30,declaration,downstream_contract_candidate
business-summary,cost_burden_breakdown,output_contract_field,snake_case,3,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,130,object_key | snake_case_reference,multiple_roles_detected | downstream_contract_candidate
business-summary,is_product_based,output_contract_field,snake_case,13,app | components | hooks | lib,app\business-summary\page.jsx | components\business-summary\BusinessSummaryCard.jsx | components\business-summary\BusinessSummaryHierarchyBuilder.js | hooks\useBusinessSummary.js | lib\calculations\businessSummaryCalculations.js | lib\selectors\businessSummarySelectors.js,app\business-summary\page.jsx,100,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,margin_pool,output_contract_field,snake_case,17,components | hooks | lib,components\recovery-summary\main-card\RecoveryOutcomeDetail.jsx | components\recovery-summary\main-card\recoverySummaryWarningHelpers.js | components\recovery-summary\recoverySummaryWarningDetails.js | hooks\useBusinessModelling.js | hooks\useBusinessSummary.js | hooks\useRevenueReality.js | lib\calculations\recoverySummaryCalculations.js | lib\recovery\recoveryRiskWarningSystem.js | lib\selectors\businessSummarySelectors.js,components\recovery-summary\main-card\RecoveryOutcomeDetail.jsx,62,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,net_position,output_contract_field,snake_case,8,components | hooks | lib,components\recovery-summary\recoverySummaryWarningDetails.js | hooks\useBusinessModelling.js | lib\calculations\recoveryOutcomeCalculations.js | lib\calculations\recoverySummaryCalculations.js | lib\selectors\businessSummarySelectors.js,components\recovery-summary\recoverySummaryWarningDetails.js,7,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,operating_recovery_hours,output_contract_field,snake_case,4,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,59,object_key | snake_case_reference,downstream_contract_candidate
business-summary,output_contract,output_contract_field,snake_case,4,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,26,output_contract_reference,downstream_contract_candidate
business-summary,people,output_contract_field,plain,4,components | hooks,components\business-summary\BusinessSummaryCard.jsx | components\business-summary\BusinessSummaryHierarchyBuilder.js | components\business-summary\BusinessSummaryMacroPositionCard.jsx | hooks\useBusinessSummary.js,components\business-summary\BusinessSummaryCard.jsx,63,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,product_based,output_contract_field,snake_case,1,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,71,snake_case_reference,downstream_contract_candidate
business-summary,ready,output_contract_field,plain,3,hooks | lib,hooks\useBusinessSummary.js | lib\selectors\businessSummarySelectors.js,hooks\useBusinessSummary.js,87,status_value,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,recovery_hours_used,output_contract_field,snake_case,2,hooks | lib,hooks\useBusinessSummary.js | lib\selectors\businessSummarySelectors.js,hooks\useBusinessSummary.js,227,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,total_available_hours_before_productivity,output_contract_field,snake_case,2,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,234,object_key | snake_case_reference,downstream_contract_candidate
business-summary,total_recovery_hours,output_contract_field,snake_case,2,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,53,object_key | snake_case_reference,downstream_contract_candidate
business-summary,total_revenue,output_contract_field,snake_case,2,hooks | lib,hooks\useBusinessSummary.js | lib\selectors\businessSummarySelectors.js,hooks\useBusinessSummary.js,31,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,units_sold_annual,output_contract_field,snake_case,3,hooks | lib,hooks\useBusinessSummary.js | lib\selectors\businessSummarySelectors.js,hooks\useBusinessSummary.js,65,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
business-summary,weighted_productivity_percent,output_contract_field,snake_case,2,hooks,hooks\useBusinessSummary.js,hooks\useBusinessSummary.js,231,object_key | snake_case_reference,downstream_contract_candidate
cost-allocation,base_calculation_inputs,output_contract_field,snake_case,1,hooks,hooks\useCostAllocation.js,hooks\useCostAllocation.js,89,snake_case_reference,downstream_contract_candidate
cost-allocation,build_cost_allocation_output_contract,output_contract_field,snake_case,3,hooks,hooks\cost-allocation\useCostAllocationOutputContract.js | hooks\useCostAllocation.js,hooks\cost-allocation\useCostAllocationOutputContract.js,5,snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
cost-allocation,cost_allocation,output_contract_field,snake_case,20,app | components | hooks | lib,app\recovery-outcome\page.jsx | components\rate-builder\RateBuilderLineCalculator.jsx | hooks\useRecoveryOutcome.js | lib\calculations\recoveryOutcomeCalculations.js | lib\recovery\recoveryRiskWarningSystem.js,app\recovery-outcome\page.jsx,22,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
cost-allocation,cost_allocation_contract,output_contract_field,snake_case,1,app,app\recovery-outcome\page.jsx,app\recovery-outcome\page.jsx,21,declaration,downstream_contract_candidate
cost-allocation,fallback_recovery_summary,output_contract_field,snake_case,1,hooks,hooks\useCostAllocation.js,hooks\useCostAllocation.js,50,snake_case_reference,downstream_contract_candidate
cost-allocation,output_contract,output_contract_field,snake_case,11,hooks | lib,hooks\useCostAllocation.js | lib\calculations\cost-allocation\costAllocationInputBuilder.js,hooks\useCostAllocation.js,50,output_contract_reference,appears_in_multiple_files | downstream_contract_candidate
cost-allocation,recovery_hours_used,output_contract_field,snake_case,1,hooks,hooks\useCostAllocation.js,hooks\useCostAllocation.js,89,object_key,downstream_contract_candidate
cost-allocation,recovery_outputs,output_contract_field,snake_case,4,lib,lib\calculations\cost-allocation\costAllocationInputBuilder.js,lib\calculations\cost-allocation\costAllocationInputBuilder.js,16,declaration | snake_case_reference,multiple_roles_detected | downstream_contract_candidate
cost-allocation,recovery_summary,output_contract_field,snake_case,2,hooks | lib,hooks\useCostAllocation.js | lib\calculations\cost-allocation\costAllocationInputBuilder.js,hooks\useCostAllocation.js,49,snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
cost-summary,category_totals,output_contract_field,snake_case,6,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,63,object_key | snake_case_reference,downstream_contract_candidate
cost-summary,cost_summary,output_contract_field,snake_case,7,hooks | lib,hooks\useBusinessSummary.js | hooks\useQuoteEngine.js | hooks\useRevenueSummary.js | lib\audit\buildLiveAuditSnapshotExport.js,hooks\useBusinessSummary.js,27,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
cost-summary,cost_summary_output_contract,output_contract_field,snake_case,44,hooks | lib,hooks\useBusinessSummary.js | hooks\useQuoteEngine.js | lib\calculations\quoteEngineCalculations.js,hooks\useBusinessSummary.js,27,declaration | object_key | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
cost-summary,cost_summary_outputs,output_contract_field,snake_case,1,hooks,hooks\useRevenueSummary.js,hooks\useRevenueSummary.js,27,declaration,downstream_contract_candidate
cost-summary,cost_summary_ready,output_contract_field,snake_case,5,hooks | lib,hooks\useBusinessSummary.js | lib\selectors\businessSummarySelectors.js,hooks\useBusinessSummary.js,95,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
cost-summary,employer_contribution_totals,output_contract_field,snake_case,2,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,210,object_key | snake_case_reference,downstream_contract_candidate
cost-summary,entitlement_totals,output_contract_field,snake_case,2,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,208,object_key | snake_case_reference,downstream_contract_candidate
cost-summary,finance_cost_annual,output_contract_field,snake_case,2,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,226,object_key | snake_case_reference,downstream_contract_candidate
cost-summary,legacy_display,output_contract_field,snake_case,1,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,50,snake_case_reference,downstream_contract_candidate
cost-summary,output_contract,output_contract_field,snake_case,14,hooks | lib,hooks\useCostSummary.js | lib\selectors\costSummarySelectors.js,hooks\useCostSummary.js,19,output_contract_reference,appears_in_multiple_files | downstream_contract_candidate
cost-summary,required_recovery_rate,output_contract_field,snake_case,12,hooks | lib,hooks\useBusinessModelling.js | hooks\useBusinessSummary.js | lib\calculations\quoteEngineCalculations.js | lib\recovery\recoveryRiskWarningSystem.js | lib\selectors\quoteEngineSelectors.js,hooks\useBusinessModelling.js,115,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
cost-summary,running_cost_annual,output_contract_field,snake_case,3,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,49,object_key | snake_case_reference,downstream_contract_candidate
cost-summary,total_available_hours_before_productivity,output_contract_field,snake_case,2,lib,lib\selectors\costSummarySelectors.js,lib\selectors\costSummarySelectors.js,114,object_key | snake_case_reference,downstream_contract_candidate
cost-summary,total_business_cost_annual,output_contract_field,snake_case,1,hooks,hooks\useCostSummary.js,hooks\useCostSummary.js,157,object_key,downstream_contract_candidate
cost-summary,total_cost_burden,output_contract_field,snake_case,18,components | hooks | lib,components\recovery-summary\RecoverySummaryMainCard.jsx | components\recovery-summary\main-card\RecoveryOutcomeDetail.jsx | components\recovery-summary\main-card\recoverySummaryWarningHelpers.js | components\recovery-summary\recoverySummaryWarningDetails.js | hooks\useBusinessModelling.js | hooks\useBusinessSummary.js | lib\audit\buildLiveAuditSnapshotExport.js | lib\calculations\quoteEngineCalculations.js | lib\recovery\recoveryRiskWarningSystem.js | lib\selectors\businessSummarySelectors.js,components\recovery-summary\RecoverySummaryMainCard.jsx,38,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
cost-summary,total_people_cost_annual,output_contract_field,snake_case,12,hooks | lib,hooks\useBusinessSummary.js | hooks\useCostSummary.js | hooks\useRevenueReality.js | lib\audit\buildLiveAuditSnapshotExport.js | lib\calculations\quoteEngineCalculations.js | lib\calculations\recoverySummaryCalculations.js,hooks\useBusinessSummary.js,44,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
cost-summary,total_recovery_hours,output_contract_field,snake_case,1,lib,lib\selectors\costSummarySelectors.js,lib\selectors\costSummarySelectors.js,97,snake_case_reference,downstream_contract_candidate
